Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
1,22:31:20.300022,22:31:23.751798,1,-1.0
1,22:31:20.300022,22:31:23.858134,1,-1.0
1,22:31:20.300022,22:31:24.309850,1,-1.0
1,22:31:20.300022,22:31:25.658740,-1,-1.0
1,22:31:20.300022,22:31:25.795983,-1,-1.0
1,22:31:20.300022,22:31:26.454410,-1,-1.0
1,22:31:20.300022,22:31:26.874920,-1,-1.0
Episode,Ep start ts,Feedback ts,Human Reward,Environment Reward
